year,lender_id,lender_name
2015,9-0000761806,WEBSTER BANK  N.A.
2015,9-0000808176,IBERIABANK
2015,9-0000816210,BANCO SANTANDER PR
2015,9-0000817824,PNC BANK N.A.
2015,9-0000852218,JPMORGAN CHASE BANK  NA
2015,9-0000852320,BRANCH BANKING AND TRUST CO
2015,9-0000915878,THIRD FEDERAL SAVINGS AND LOAN
2015,9-0000917742,ASSOCIATED BANK NA
2015,9-0000934329,BNY MELLON  N.A.
2015,9-0000940311,BANCO POPULAR DE PUERTO RICO
2015,9-0000972590,BOEING EMPLOYEES CREDIT UNION
2015,9-0001189117,STATE EMPLOYEES' CREDIT UNION
2015,9-0002193616,RAYMOND JAMES BANK  NA
2015,9-0002735146,EVERBANK
2015,9-0003150447,CHARLES SCHWAB BANK
2015,9-0003284070,ALLY BANK
2015,9-0003303298,CITIZENS BANK  NA
2015,9-0003918898,CIT BANK  NA
2015,9-0004114567,FIRST REPUBLIC BANK
2016,1-0000000047,FIRST FINANCIAL BANK NA
2016,1-0000000325,FNB BANK  NA
2016,1-0000000644,THE HONESDALE NATIONAL BANK
2016,1-0000001027,THE LYONS NATIONAL BANK
2016,1-0000001253,BALLSTON SPA NATIONAL BANK
2016,1-0000001354,NBT BANK NA
2016,1-0000001467,LANDMARK BANK N.A.
2016,1-0000001493,FIRST SOUTHERN NATIONAL BANK
2016,1-0000002360,LCNB NATIONAL BANK
2016,1-0000002503,HOMETOWN NATIONAL BANK
2016,1-0000002782,INTRUST BANK  N.A.
2016,1-0000003654,FARMERS NATIONAL BANK
2016,1-0000003656,CADENCE BANK  N.A.
2016,1-0000003817,CANANDAIGUA NATIONAL BANK
2016,1-0000004166,FIRST FINANCIAL BANK N. A.
2016,1-0000004284,CENTRAL NATIONAL BANK
2016,1-0000004860,MIDLAND NATIONAL BANK
2016,1-0000005275,CITY NATIONAL BANK OF TAYLOR
2016,1-0000005425,LIBERTY NATIONAL BANK
2016,1-0000005750,FIRST NATIONAL BANK TEXAS
2016,1-0000006375,FARMERS NATIONAL BANK
2016,1-0000011583,EVANS BANK  N.A.
2016,1-0000013126,THE FIRST NATIONAL BANK OF LI
2016,1-0000013479,LINCOLN NATIONAL BANK
2016,1-0000013778,EXTRACO BANKS  NA
2016,1-0000014680,FIRST NATIONAL BANK OF SCOTIA
2016,1-0000015748,EASTERN NATIONAL BANK
2016,1-0000015817,THUMB NATIONAL BANK & TRUST CO
2016,1-0000017174,VALLEY NATIONAL BANK
2016,1-0000018763,HOME STATE BANK  N.A.
2016,1-0000020448,CENTER NATIONAL BANK
2016,1-0000021008,UNITY NATIONAL BANK
2016,1-0000022545,PATRIOT BANK  N.A.
2016,1-0000023202,MALVERN NATIONAL BANK
2016,1-0000023516,LIBERTY NATIONAL BANK
2016,1-0000023797,MIDWEST BANK  NA
2016,1-0000023834,CITIZENS BANK  N.A.
2016,1-0000024378,LIBERTY NATIONAL BANK
2016,1-0000024425,ATLANTIC CAPITAL BANK NA
2016,1-0000024430,SOUTH CENTRAL BANK NA
2016,1-0000024891,FULTON BANK  NA
2016,1-0000025075,STERLING NATIONAL BANK
2016,1-0000025080,BANC OF CALIFORNIA  NA
2016,1-0000025106,HOME BANK  NATIONAL ASSOCIATIO
2016,1-0000025140,BANKFINANCIAL NA
2016,1-0000080122,UBS AG  TAMPA BRANCH
2016,1-0000700057,HOME FEDERAL BANK
2016,1-0000700244,UNION FEDERAL SAVINGS AND LOAN
2016,1-0000700450,PIONEER BANK
2016,1-0000700470,HUNTINGTON FEDERAL
2016,1-0000700670,CAPITOL FEDERAL SAVINGS BANK
2016,1-0000700709,GUARDIAN SAVINGS BANK  FSB
2016,1-0000701452,MIDDLESEX FEDERAL SAVINGS  F.A
2016,1-0000701532,LIBERTY FEDERAL SAVINGS BANK
2016,1-0000701673,COLONIAL FEDERAL SAVINGS BANK
2016,1-0000702148,CHESAPEAKE BANK OF MARYLAND
2016,1-0000702319,KEARNY BANK
2016,1-0000702349,ARUNDEL FEDERAL SAVINGS BANK
2016,1-0000702454,COLUMBIA BANK
2016,1-0000703676,UNITED FIDELITY BANK  FSB
2016,1-0000703758,ROSEDALE FEDERAL SAV & LOAN
2016,1-0000703781,WINDSOR FEDERAL SAVINGS & LOAN
2016,1-0000703896,LINCOLN FEDERAL SVGS BK OF NE
2016,1-0000703927,NORTH AMERICAN SAVINGS BANK
2016,1-0000703997,FEDERAL SAVINGS BANK
2016,1-0000704192,FIRST FEDERAL BANK
2016,1-0000704347,RIVERVIEW COMMUNITY BANK
2016,1-0000704859,HATBORO FEDERAL SAVINGS
2016,1-0000705273,CARVER FEDERAL SAVINGS BANK
2016,1-0000705278,GEDDES FEDERAL SAVINGS & LOAN
2016,1-0000705489,FREEHOLD SAVINGS BANK
2016,1-0000705506,LAKE SHORE SAVINGS BANK
2016,1-0000706164,EL DORADO SAVINGS BANK
2016,1-0000706432,FIRST FEDERAL BANK
2016,1-0000706707,FIRST FEDERAL BANK OF FLORIDA
2016,1-0000706809,COLONIAL SAVINGS  F.A.
2016,1-0000707056,EQUITABLE BANK
2016,1-0000707173,COLOMBO BANK
2016,1-0000707506,INTERAMERICAN BANK
2016,1-0000707635,TRUSTCO BANK
2016,1-0000707703,SLOVENIAN S&LA FRANKLIN CONEM
2016,1-0000707938,WSFS BANK
2016,1-0000708028,STERLING BANK & TRUST  FSB
2016,1-0000708043,DOLLAR BANK  FSB
2016,1-0000708146,MUTUAL OF OMAHA
2016,1-0000708186,PRESIDENTIAL BANK  FSB
2016,1-0000708547,FIRST SAVINGS BANK
2016,1-0000712117,FRONTIER BANK
2016,1-0000712504,HOME LOAN INVESTMENT BANK
2016,1-0000717079,BANK MUTUAL
2016,1-0000717954,PYRAMAX BANK
2016,1-0000717960,BANK @LANTEC
2016,1-0000718063,NORTHFIELD BANK
2016,2-0000058243,JOHNSON BANK
2016,2-0000101671,ADIRONDACK BANK
2016,2-0000106359,FIRST FIDELITY BANK
2016,2-0000152057,BANK OF COMMERCE
2016,2-0000212577,HOMETRUST BANK
2016,2-0000214722,CHESAPEAKE BANK
2016,2-0000231149,STATE BANK
2016,2-0000342410,ORRSTOWN BANK
2016,2-0000374653,FIRST PREMIER BANK
2016,2-0000487357,TOWN & COUNTRY BANK
2016,2-0000497039,COMMERCIAL BANK
2016,2-0000506922,SANDY SPRING BANK
2016,2-0000539032,BANK INDEPENDENT
2016,2-0000577128,PEOPLES BANK
2016,2-0000590248,TOWN AND COUNTRY BANK
2016,2-0000637451,PLAINSCAPITAL BANK
2016,2-0000645317,ADIRONDACK TC
2016,2-0000657459,MIDWEST BANKCENTRE
2016,2-0000663245,SIMMONS BANK
2016,2-0000666657,GUARANTY BANK AND TRUST CO
2016,2-0000699105,BRIDGEWATER SAVINGS BANK
2016,2-0000722816,SOLVAY BANK
2016,2-0000738303,EAST CAMBRIDGE SAVINGS BANK
2016,2-0000751656,FRANDSEN BANK & TRUST
2016,2-0000772008,SOUTH SHORE BANK
2016,2-0000782306,BROOKLINE BANK
2016,2-0000786742,FIRST CITIZENS BANK
2016,2-0000790721,EVB
2016,2-0000853112,HEARTLAND BANK
2016,2-0000858528,THE BANK OF MARION
2016,2-0000874845,LAKE CITY BANK
2016,2-0000876634,CAPITAL CITY BANK
2016,2-0000909055,PEOPLES BANK & TRUST CO.
2016,2-0000910118,TIOGA STATE BANK
2016,2-0000928618,AMERISERV FINANCIAL BANK
2016,2-0000947628,PEOPLES COMMUNITY BANK
2016,2-0000990352,UNITED BANK & TRUST
2016,2-0000991340,1ST SOURCE BANK
2016,2-0001004470,HOMETOWN BANK
2016,2-0001007846,FIRST MIDWEST BANK
2016,2-0001008674,READING COOPERATIVE BANK
2016,2-0002142155,QUAD CITY BANK AND TRUST
2016,2-0002333298,FIRST BANK & TRUST
2016,2-0002787770,BANK OF THE JAMES
2016,2-0002963547,LANDMARK COMMUNITY BANK
2016,2-0003120646,PATRIOT BANK
2016,2-0004210227,NBH BANK
2016,3-0000000110,BANK OF THE OZARKS
2016,3-0000000160,EXCHANGE BANK
2016,3-0000000307,LANDMARK BANK
2016,3-0000000327,MERCHANTS AND PLANTERS BANK
2016,3-0000000622,AMALGAMATED BANK
2016,3-0000000734,KENTUCKY BANK
2016,3-0000000803,WESBANCO BANK  INC.
2016,3-0000001281,WASHINGTON TRUST BANK
2016,3-0000001296,FARMERS BANK
2016,3-0000001390,LAKE AREA BANK
2016,3-0000001617,THE BANK OF MISSOURI
2016,3-0000001678,PLAINS COMMERCE BANK
2016,3-0000001720,WESTERN BANK
2016,3-0000001768,MECHANICS BANK
2016,3-0000002711,TRADITIONAL BANK  INC
2016,3-0000003076,INDEPENDENT BANK
2016,3-0000004048,SPIRITBANK
2016,3-0000005903,BANKPLUS
2016,3-0000006078,ONE AMERICAN BANK
2016,3-0000006137,BANK OF BOTETOURT
2016,3-0000007468,FIRST COMMONWEALTH BANK
2016,3-0000007472,FNCB BANK
2016,3-0000007514,PEOPLES SECURITY BANK & TRUST
2016,3-0000007799,CITIZENS & NORTHERN BANK
2016,3-0000008468,EXCHANGE BANK
2016,3-0000008545,UNITY BANK
2016,3-0000008663,FIRSTBANK
2016,3-0000008714,UNITY BANK
2016,3-0000009079,THE HARVARD STATE BANK
2016,3-0000009170,FIRST SOUTH BANK
2016,3-0000009309,UNITED SOUTHERN BANK
2016,3-0000009712,ROCKLAND TRUST COMPANY
2016,3-0000009737,MIDWEST BANK
2016,3-0000009889,MID PENN BANK
2016,3-0000009963,F&M BANK
2016,3-0000010159,FIRST STATE BANK AND TRUST
2016,3-0000010212,COMMERCE BANK
2016,3-0000010672,THE EXCHANGE BANK
2016,3-0000010734,PIONEER BANK
2016,3-0000011116,CBT BANK
2016,3-0000011124,S&T BANK
2016,3-0000011448,CENTURY BANK
2016,3-0000011694,ABC BANK
2016,3-0000011739,BANKORION
2016,3-0000012010,PROVIDENT BANK
2016,3-0000012181,MONROE BANK AND TRUST
2016,3-0000012383,CARROLLTON BANK
2016,3-0000012518,COMMERCIAL BANK
2016,3-0000012781,HOMETOWN BANK
2016,3-0000013054,PARK BANK
2016,3-0000014207,LINCOLN SAVINGS BANK
2016,3-0000014327,HORIZON BANK
2016,3-0000014633,COMMUNITY SAVINGS BANK
2016,3-0000014704,GUARANTY BANK AND TRUST COMPAN
2016,3-0000014894,FARMERS BANK
2016,3-0000014969,KISH BANK
2016,3-0000014974,FIRST STATE BANK & TRUST
2016,3-0000015289,GREAT WESTERN BANK
2016,3-0000015565,FIRST SOUTHERN BANK
2016,3-0000015608,UNITED BANK & TRUST
2016,3-0000015970,ULSTER SAVINGS BANK
2016,3-0000016026,RIDGEWOOD SAVINGS BANK
2016,3-0000016160,WAUKESHA STATE BANK
2016,3-0000016470,JEFFERSON BANK
2016,3-0000016539,METAIRIE BANK & TRUST
2016,3-0000016606,STANDARD BANK AND TRUST CO.
2016,3-0000016636,TORRINGTON SAVINGS BANK
2016,3-0000016659,NORTHEAST BANK
2016,3-0000016666,ITASCA BANK & TRUST CO.
2016,3-0000016803,CAPITAL CITY BANK
2016,3-0000016820,THE BANK OF GLEN BURNIE
2016,3-0000016858,FIRST AMERICAN BANK AND TRUST
2016,3-0000016940,DELAWARE CTY B & TC
2016,3-0000017108,COMMUNITY BANK & TRUST
2016,3-0000017308,CENTRAL PACIFIC BANK
2016,3-0000017393,GERMAN AMERICAN BANCORP
2016,3-0000017470,FIRST BANK OF HIGHLAND PARK
2016,3-0000017476,MECHANICS SAVINGS BANK
2016,3-0000017658,NORWAY SAVINGS BANK
2016,3-0000017743,SACO & BIDDEFORD SAVINGS INST
2016,3-0000017748,GORHAM SAVINGS BANK
2016,3-0000017749,BATH SAVINGS INSTITUTION
2016,3-0000017751,ANDROSCOGGIN SAVINGS BANK
2016,3-0000017870,CAMBRIDGE SAVINGS BANK
2016,3-0000018012,BANK OF NEW HAMPSHIRE
2016,3-0000018152,ADVANTAGE BANK
2016,3-0000018190,UNION SAVINGS BANK
2016,3-0000018199,NEWTOWN SAVINGS BANK
2016,3-0000018213,FAIRFIELD COUNTY BANK
2016,3-0000018238,CHELSEA GROTON BANK
2016,3-0000018258,THOMASTON SAVINGS BANK
2016,3-0000018297,SOUTHSIDE BANK
2016,3-0000018408,BANGOR SAVINGS BANK
2016,3-0000018509,WEST SUBURBAN BANK
2016,3-0000018519,FIRST SERVICE BANK
2016,3-0000018983,RIVER CITY BANK
2016,3-0000019001,FIRST MIDWEST BANK OF DEXTER
2016,3-0000019195,CAPITAL BANK
2016,3-0000019222,FREMONT BANK
2016,3-0000019401,CAPITAL BANK
2016,3-0000019416,CTBC BANK
2016,3-0000019440,FIRST FINANCIAL BANK
2016,3-0000019540,PIONEER BANK
2016,3-0000019573,LAKESIDE BANK
2016,3-0000019629,INTERNATIONAL BANK OF COMMERCE
2016,3-0000019953,LAKELAND BANK
2016,3-0000020220,BRUNSWICK BANK AND TRUST
2016,3-0000020250,MARINE BANK
2016,3-0000020369,HEARTLAND BANK AND TRUST COM
2016,3-0000021292,PEOPLESSOUTH BANK
2016,3-0000022139,PROGRESSIVE BANK
2016,3-0000022874,HICKORY POINT BANK & TRUST
2016,3-0000022971,STATE BANK
2016,3-0000023091,ALPINE BANK
2016,3-0000023293,FLORENCE BANK
2016,3-0000023296,SALEM FIVE CENTS SAVINGS BANK
2016,3-0000023620,DEDHAM INSTITUTION FOR SAVINGS
2016,3-0000023627,REPUBLIC BANK & TRUST
2016,3-0000023772,COMMERCE BANK
2016,3-0000023901,BELMONT SAVINGS BANK
2016,3-0000023966,ONEUNITED BANK
2016,3-0000024156,OCEAN BANK
2016,3-0000025103,CITY BANK
2016,3-0000026218,PARK BANK
2016,3-0000026333,GENESEE REGIONAL BANK
2016,3-0000026390,ATLANTIC STEWARDSHIP BANK
2016,3-0000026484,NORTH SHORE BANK
2016,3-0000026511,MELROSE COOPERATIVE BANK
2016,3-0000026610,BANK OF HOPE
2016,3-0000026647,FIRSTRUST
2016,3-0000026703,RIVER CITY BANK
2016,3-0000026962,WILSON BANK & TRUST
2016,3-0000027226,COUNTRY BANK
2016,3-0000027332,REPUBLIC BANK
2016,3-0000027409,COMMERCIAL BANK
2016,3-0000027476,BANCFIRST
2016,3-0000027711,ALTOONA FIRST SAVINGS BANK
2016,3-0000028114,THE HOME SAVINGS AND LOAN COMP
2016,3-0000028178,NORTHWEST BANK
2016,3-0000028222,HADDON SAVINGS BANK
2016,3-0000028348,BELMONT SAVINGS BANK
2016,3-0000028362,CENTURY BANK
2016,3-0000028453,TIMBERLAND BANK
2016,3-0000028454,ANCHOR BANK
2016,3-0000028463,LIBERTY BANK
2016,3-0000028489,BANNER BANK
2016,3-0000028567,ROSELLE SAVINGS BANK
2016,3-0000028729,GLEN ROCK SAVINGS BANK
2016,3-0000028778,SOMERSET SAVINGS BANK  SLA
2016,3-0000028793,SHARON SAVINGS BANK
2016,3-0000028836,UNITED SAVINGS BANK
2016,3-0000028841,COMMUNITY SAVINGS BANK
2016,3-0000029011,MECHANICS BANK
2016,3-0000029121,UNION SAVINGS BANK
2016,3-0000029332,FIRST SOUTHERN BANK
2016,3-0000029546,GREAT SOUTHERN BANK
2016,3-0000029657,GREAT MIDWEST BANK  SSB
2016,3-0000029782,FIRST FEDERAL BANK
2016,3-0000029800,LISLE SAVINGS BANK
2016,3-0000029875,NVE BANK
2016,3-0000029941,BOGOTA SAVINGS BANK
2016,3-0000030052,BOILING SPRINGS SAVINGS BANK
2016,3-0000030219,HOMETOWN BANK
2016,3-0000030270,CITIZENS SAVINGS BANK
2016,3-0000030464,HUNTINGDON VALLEY BANK
2016,3-0000030704,MAGYAR BANK
2016,3-0000031084,FIRST SOUTH BANK
2016,3-0000031158,FIRST SOUTHERN BANK
2016,3-0000032178,LUTHER BURBANK SAVINGS
2016,3-0000032296,UNION SAVINGS BANK
2016,3-0000032489,HOMESTREET BANK
2016,3-0000032647,NORTHWEST BANK
2016,3-0000032773,EASTERN BANK
2016,3-0000032974,GULF COAST BANK AND TRUST
2016,3-0000033009,COUNTY BANK
2016,3-0000033440,CITIZENS FIRST BANK
2016,3-0000033503,UNITY BANK
2016,3-0000033761,VILLAGE BANK
2016,3-0000034052,BAY BANK
2016,3-0000034090,AMERICAN ENTERPRISE BANK
2016,3-0000034222,FIRST SOUTH BANK
2016,3-0000034311,CITIZENS FIRST BANK
2016,3-0000034607,FIRST INTERNET BANK OF INDIANA
2016,3-0000034618,MACATAWA BANK
2016,3-0000034728,INDEPENDENT BANK
2016,3-0000034803,RESOURCE BANK
2016,3-0000034866,RELIANCE BANK
2016,3-0000035014,NBKC BANK
2016,3-0000035022,CITIZENS FIRST BANK
2016,3-0000035076,HERITAGE COMMUNITY BANK
2016,3-0000035123,RELIANCE BANK
2016,3-0000035365,BANK OF OAK RIDGE
2016,3-0000035426,TWO RIVER COMMUNITY BANK
2016,3-0000057072,ADVANTAGE BANK
2016,3-0000057228,EMBASSY BANK FOR THE LEHIGH VA
2016,3-0000057312,TOWN & COUNTRY BANK
2016,3-0000057813,STERLING BANK
2016,3-0000057966,FIRST CHOICE BANK
2016,3-0000058348,MILLENNIUM BANK
2016,3-0000058471,FIRST CHOICE BANK
2016,3-0000058604,LEVEL ONE BANK
2016,3-0000058752,NORTHWEST BANK
2016,3-0000059070,HARBORONE BANK
2016,3-0000090141,THE PROVIDENT BANK
2016,3-0000090160,BLUE HILLS BANK
2016,3-0000090181,CLINTON SAVINGS BANK
2016,3-0000090183,MIDDLESEX SAVINGS BANK
2016,3-0000090191,EAGLE BANK
2016,3-0000090227,LOWELL FIVE CENT SAVINGS BANK
2016,3-0000090250,INSTITUTION FOR SAVINGS
2016,3-0000090270,RANDOLPH SAVINGS BANK
2016,3-0000090282,SPENCER SAVINGS BANK
2016,3-99-0023193,LANDMARK COMMUNITY BANK NA
2016,3-99-0028092,HOME FEDERAL BANK
2016,3-99-0617024,NEWBRIDGE BANK
2016,5-0000000028,CENTRIS FEDERAL CREDIT UNION
2016,5-0000000079,CAMPUS FEDERAL CREDIT UNION
2016,5-0000000082,FIRST ATLANTIC FEDERAL CREDIT
2016,5-0000000135,OMAHA FEDERAL CREDIT UNION
2016,5-0000000196,GTE FEDERAL CREDIT UNION
2016,5-0000000340,JAX FEDERAL CREDIT UNION
2016,5-0000000511,BFG FEDERAL CREDIT UNION
2016,5-0000000528,UTAH FIRST FEDERAL CREDIT UNIO
2016,5-0000000566,NUVISION FEDERAL CREDIT UNION
2016,5-0000000770,COMMUNITY RESOURCE FCU
2016,5-0000000857,AFFINITY FEDERAL CREDIT UNION
2016,5-0000000926,RIVER CITY FCU
2016,5-0000001015,NORTH JERSEY FEDERAL CREDIT UN
2016,5-0000001022,SC FEDERAL CREDIT UNION
2016,5-0000001199,BMI FEDERAL CREDIT UNION
2016,5-0000001261,LANGLEY FEDERAL CREDIT UNION
2016,5-0000001303,PEN AIR FEDERAL CREDIT UNION
2016,5-0000001367,UNIVERSITY FEDERAL CREDIT UNIO
2016,5-0000001427,MIDWEST AMERICA FEDERAL CU
2016,5-0000001520,TENNESSEE VALLEY FEDERAL C U
2016,5-0000001718,HAWAII STATE FEDERAL CREDIT UN
2016,5-0000001747,AZ FEDERAL CREDIT UNION
2016,5-0000001792,EVOLVE FEDERAL CREDIT UNION
2016,5-0000001815,HAWAIIUSA FEDERAL CREDIT UNION
2016,5-0000001884,SUNMARK FEDERAL CREDIT UNION
2016,5-0000001961,PEARL HAWAII FCU
2016,5-0000001999,LOGIX FEDERAL CREDIT UNION
2016,5-0000002099,CITADEL FEDERAL CREDIT UNION
2016,5-0000002157,TUCSON FEDERAL CREDIT UNION
2016,5-0000003025,EMPOWER FEDERAL CREDIT UNION
2016,5-0000003951,SOUTH JERSEY FCU
2016,5-0000004142,KINECTA FEDERAL CREDIT UNION
2016,5-0000004202,WESTERN SUN FEDERAL CREDIT UNI
2016,5-0000004580,THE SUMMIT FEDERAL CREDIT UNIO
2016,5-0000004735,BETHPAGE FEDERAL CREDIT UNION
2016,5-0000005400,SAC FEDERAL CREDIT UNION
2016,5-0000005495,GLASS CITY FEDERAL CREDIT UNIO
2016,5-0000005500,NORTHWEST FEDERAL CREDIT UNION
2016,5-0000005727,HARVESTERS FEDERAL CREDIT UNIO
2016,5-0000005754,ANDREWS FEDERAL CREDIT UNION
2016,5-0000005797,ORNL FEDERAL CREDIT UNION
2016,5-0000005913,ALASKA USA FCU
2016,5-0000006160,SUN EAST FEDERAL CREDIT UNION
2016,5-0000006328,NASA FEDERAL CREDIT UNION
2016,5-0000006574,MSDFCU
2016,5-0000006694,MEMBERS 1ST FCU
2016,5-0000006775,Y 12 FEDERAL CREDIT UNION
2016,5-0000006885,PEOPLE FIRST F.C.U.
2016,5-0000007448,1ST ADVANTAGE FCU
2016,5-0000007544,REDSTONE FEDERAL CREDIT UNION
2016,5-0000007569,DORT FEDERAL CREDIT UNION
2016,5-0000007608,CBC FEDERAL CREDIT UNION
2016,5-0000007840,TRULIANT FEDERAL CREDIT UNION
2016,5-0000007916,NECHES FEDERAL CREDIT UNION
2016,5-0000007960,WHITE SANDS FEDERAL CU
2016,5-0000008116,TEACHERS FEDERAL CREDIT UNION
2016,5-0000008585,GENCO FEDERAL CREDIT UNION
2016,5-0000008658,CAPITAL COMMUNICATIONS FCU
2016,5-0000009071,DIRECT FEDERAL CREDIT UNION
2016,5-0000009095,HANSCOM FEDERAL CREDIT UNION
2016,5-0000009229,NEIGHBORS FEDERAL CREDIT UNION
2016,5-0000009260,L&N FEDERAL CREDIT UNION
2016,5-0000009915,MCCOY FEDERAL CREDIT UNION
2016,5-0000009976,GROW FINANCIAL FCU
2016,5-0000009986,HERITAGE TRUST FEDERAL CREDIT
2016,5-0000009988,SAFE FEDERAL CREDIT UNION
2016,5-0000010465,UNIVERSITY OF HAWAII FEDERAL C
2016,5-0000010709,UTAH COMMUNITY CREDIT UNION
2016,5-0000010754,TYNDALL FEDERAL CREDIT UNION
2016,5-0000010920,ARKANSAS FEDERAL CREDIT UNION
2016,5-0000011065,SECURITY SERVICE FCU
2016,5-0000011263,SHREVEPORT FEDERAL CREDIT UNIO
2016,5-0000011316,SANDIA AREA FEDERAL CREDIT UNI
2016,5-0000011570,ENT CREDIT UNION
2016,5-0000012199,KIRTLAND FEDERAL CREDIT UNION
2016,5-0000013242,CHARTWAY FEDERAL CREDIT UNION
2016,5-0000013605,ABNB FEDERAL CREDIT UNION
2016,5-0000014135,DIAMOND VALLEY FCU
2016,5-0000014384,MISSION FEDERAL CREDIT UNION
2016,5-0000014388,HARTFORD FEDERAL CREDIT UNION
2016,5-0000014568,LA CAPITOL FEDERAL CREDIT UNIO
2016,5-0000014692,ASI FEDERAL CREDIT UNION
2016,5-0000015095,PINNACLE FEDERAL CREDIT UNION
2016,5-0000015766,MID-HUDSON VALLEY FEDERAL C.U.
2016,5-0000016626,HERITAGE FEDERAL CREDIT UNION
2016,5-0000016993,PEOPLES FEDERAL CREDIT UNION
2016,5-0000017057,WEST VIRGINIA FCU
2016,5-0000017117,R.I.A. FEDERAL CREDIT UNION
2016,5-0000017429,VISIONS FEDERAL CREDIT UNION
2016,5-0000017587,USALLIANCE FED CU
2016,5-0000017914,SUFFOLK FEDERAL CREDIT UNION
2016,5-0000018297,COASTAL FEDERAL CREDIT UNION
2016,5-0000018716,MID-ATLANTIC FEDERAL CREDIT UN
2016,5-0000019228,CROSS VALLEY FEDERAL C U
2016,5-0000019448,UT FEDERAL CREDIT UNION
2016,5-0000020041,AMERICHOICE FCU
2016,5-0000020042,FRANKLIN MINT FCU
2016,5-0000020068,XCEED FINANCIAL FEDERAL CU
2016,5-0000020623,JOHNS HOPKINS FEDERAL CREDIT U
2016,5-0000023279,MSU FEDERAL CREDIT UNION
2016,5-0000023521,DIGITAL FEDERAL CREDIT UNION
2016,5-0000024034,NOTRE DAME FEDERAL CREDIT UNIO
2016,5-0000024063,FOUNDERS FEDERAL CREDIT UNION
2016,5-0000024165,UNIVERSITY OF KY FCU
2016,5-0000024181,ADVANTAGE FEDERAL CREDIT UNION
2016,5-0000024202,TELCOE FEDERAL CREDIT UNION
2016,5-0000024239,SOMERSET FEDERAL CREDIT UNION
2016,5-0000024312,NORTHCOUNTRY FEDERAL CREDIT UN
2016,5-0000024360,HIWAY FEDERAL CREDIT UNION
2016,5-0000024382,SAN ANTONIO FEDERAL CREDIT UNI
2016,5-0000024438,ALLEGACY FEDERAL CREDIT UNION
2016,5-0000024524,TINKER FEDERAL CREDIT UNION
2016,5-0000024557,WEBSTER FIRST FEDRAL CREDIT UN
2016,5-0000024563,ESL FEDERAL CREDIT UNION
2016,5-0000024567,TEXAR FEDERAL CREDIT UNION
2016,5-0000024673,FIRST FEDERAL CREDIT UNION
2016,5-0000024688,CYPRUS FEDERAL CREDIT UNION
2016,5-0000024692,MOUNTAIN AMERICA CREDIT UNION
2016,5-0000024693,GOLDENWEST FEDERAL CREDIT UNIO
2016,5-0000024694,AMERICA FIRST CREDIT UNION
2016,5-0000024702,GULF WINDS FEDERAL CREDIT UNIO
2016,5-0000024708,DESERET FIRST FEDERAL CU
2016,5-0000024726,GRANITE FEDERAL CREDIT UNION
2016,5-0000024746,HORIZON UTAH FEDERAL CREDIT UN
2016,5-0000024808,CHARLOTTE METRO FEDERAL CREDIT
2016,5-0000024812,TULSA FEDERAL CREDIT UNION
2016,5-0000024839,HAWAII CENTRAL FCU
2016,5-0000024854,CREDIT UNION OF COLORADO A FCU
2016,5-0000060042,WSECU
2016,5-0000060058,GECU OF EL PASO
2016,5-0000060060,TEACHERS CREDIT UNION
2016,5-0000060062,CREDIT UNION OF AMERICA
2016,5-0000060087,ACHIEVA CREDIT UNION
2016,5-0000060153,MUNICIPAL CREDIT UNION
2016,5-0000060238,GREAT LAKES CREDIT UNION
2016,5-0000060255,CITY & COUNTY CREDIT UNION
2016,5-0000060275,FREEDOM CREDIT UNION
2016,5-0000060276,NORTHWEST COMMUNITY CREDIT UNI
2016,5-0000060337,I H MISSISSIPPI VALLEY CU
2016,5-0000060380,WEOKIE CREDIT UNION
2016,5-0000060400,ST. LOUIS COMMUNITY CREDIT UNI
2016,5-0000060484,ACU
2016,5-0000060532,LANDMARK CREDIT UNION
2016,5-0000060543,COMMUNITY TRUST CREDIT UNION
2016,5-0000060553,TTCU THE CREDIT UNION
2016,5-0000060608,ACU OF TEXAS
2016,5-0000060683,PUBLIC SERVICE CREDIT UNION
2016,5-0000060700,ARROWHEAD CENTRAL CREDIT UNION
2016,5-0000060728,THE FAMILY CREDIT UNION
2016,5-0000060784,CALIFORNIA CREDIT UNION
2016,5-0000060793,REDWOOD CREDIT UNION
2016,5-0000060799,NEW HORIZONS CREDIT UNION
2016,5-0000060801,USE CREDIT UNION
2016,5-0000061004,SAN DIEGO COUNTY CREDIT UNION
2016,5-0000061077,SEVEN SEVENTEEN CREDIT UNION 
2016,5-0000061170,FIRST FLORIDA CREDIT UNION
2016,5-0000061219,KALSEE CREDIT UNION
2016,5-0000061315,ONEAZ CREDIT UNION
2016,5-0000061330,BAYPORT CREDIT UNION
2016,5-0000061437,COMMONWEALTH CREDIT UNION
2016,5-0000061447,NUMARK CREDIT UNION
2016,5-0000061623,KEMBA FINANCIAL CREDIT UNION
2016,5-0000061637,CAPITAL CREDIT UNION
2016,5-0000061650,THE GOLDEN 1 CREDIT UNION
2016,5-0000061664,RIVER VALLEY CREDIT UNION
2016,5-0000061716,NORTHWEST COMMUNITY CREDIT UNI
2016,5-0000061741,COMMONWEALTH CENTRAL CREDIT UN
2016,5-0000061810,KEMBA CREDIT UNION  INC
2016,5-0000061840,METRO CREDIT UNION
2016,5-0000062047,LAKE TRUST CREDIT UNION
2016,5-0000062076,MEMBERS FIRST CREDIT UNION
