,respondentname,hmda_id,advertiser_name,advertiser_id,match_index,score
18956,FIRST NNATIONAL BANK OF CRESTV,1-0000014766,,,,
18957,FIRST NATIONAL BANK OF SMIAMI,1-0000015000,,,,
18958,CITY NATONAL BANK,1-0000016142,,,,
18959,FIRST COMMERCIAL BANIK  N.A.,1-0000017862,,,,
18960,FIRST NATIONAL BANK OF SOUH PA,1-0000018063,,,,
18961,BNB HANA BANK  N.A.,1-0000020622,,,,
18962,KELLY JERNIGAN,1-0000021041,,,,
18963,GREAT PLAINS NATIONAL BANK,1-0000023049,,,,
18964,BARRINGTON BANK AND TRUST,1-0000023216,,,,
18965,CRYSTAL LAKE BANK AND TRUST,1-0000023574,,,,
18966,FIRSTCAPITALBANK OF TEXAS,1-0000023681,,,,
18967,SCHAUMBURG BANK AND TRUST,1-0000024150,,,,
18968,AMERICAN B&T C N.A.,1-0000024369,,,,
18969,TRIUMPH COMMUNITY BANK NA,1-0000024555,,,,
18970,CENTRUST BANK,1-0000024617,,,,
18971,WARSAW FEDERAL,1-0000701158,,,,
18972,CINCINNATI FEDERAL SAVINGS & L,1-0000701409,,,,
18973,FIRST FS&LA OF BUCKS COUNTY,1-0000702457,,,,
18974,CARTHAGE FEDERAL SAVINGS & LOA,1-0000702657,,,,
18975,HERITAGE BANK OF ST. TAMMANY,1-0000703691,,,,
18976,MONROE FEDERAL,1-0000703692,,,,
18977,FLORIDA PARISHES BANK,1-0000703862,,,,
18978,MILFORD FS&LA,1-0000704167,,,,
18979,INTERSTATE FED SAVINGS AND LN,1-0000704414,,,,
18980,FIRST FSB OF LINCOLNTON,1-0000705153,,,,
18981,SUNSHINE BANK,1-0000705852,,,,
18982,PROVIDENT SAVING BANK,1-0000706051,Provident Savings Bank,935.0,190.0,96.38696914637862
18983,AXIOM BANK,1-0000706859,,,,
18984,MICHAEL J EWELL,1-0000707635,,,,
18985,ROLLSTONE BANK AND TRUST,1-0000707794,,,,
18986,RADIUS BANK,1-0000708433,,,,
18987,AMERICAN BANK OF HUNTSVILLE,1-0000708569,,,,
18988,MIDWEST HERITAGE BANK,1-0000712423,,,,
18989,AMERICAN SAVINGS BANK  FSB,1-0000712609,,,,
18990,FNB LAGRANGE,1-99-0013941,,,,
18991,3RD FEDERAL FINANCIAL,1-99-0029132,,,,
18992,CENTRAL BK,2-0000031255,,,,
18993,BUFFALO FEDERAL BANK,2-0000108072,,,,
18994,MINNESOTA LAKES BANK,2-0000157650,,,,
18995,LOGAN BANK AND TRUST COMPANY,2-0000164331,,,,
18996,OREGON COMMUNITY BANK,2-0000247140,,,,
18997,ROOT RIVER STATE BANK,2-0000309851,,,,
18998,THE MISSOURI BANK II,2-0000491251,,,,
18999,CENTRAL BANK OF ST. LOUIS,2-0000506249,,,,
19000,BANK OF BRODHEAD,2-0000517441,,,,
19001,FIRSTBANK OF NEBRASKA,2-0000540056,,,,
19002,UWHARRIE BANK,2-0000590220,,,,
19003,BANK OF GUEYDAN,2-0000603232,,,,
19004,OPPORTUNITY BANK OF MONTANA,2-0000685676,,,,
19005,CENTRAL BANK OF THE MIDWEST,2-0000704559,,,,
19006,AUBURN BANK,2-0000749635,,,,
19007,FALL RIVER FIVE CENTS SVGS BK,2-0000833404,,,,
19008,PROFINIUM  INC,2-0000865450,,,,
19009,LEGACYTEXAS BANK,2-0000913267,,,,
19010,CHONG HING BANK SF BR,2-0001017265,,,,
19011,WINTRUST BANK,2-0002239288,Intrust Bank Na,638.0,23.0,88.45210249166989
19012,METROPOLITAN COMMERCIAL BANK,2-0002705895,,,,
19013,CEDAR RAPIDS BANK  AND TRUST,2-0003029589,,,,
19014,FREDREICK COUNTY BANK,2-0003058329,,,,
19015,FIRST FLORIDA INTEGRITY BANK,2-0003591282,,,,
19016,FRONTIER COMMUNITY BANK,2-0003627109,,,,
19017,PRIMELENDING VENTURES LLC,2-0003816668,,,,
19018,START COMMUNITY BANK,2-0003843392,,,,
19019,SILVERGATE FUNDING,2-0004424136,,,,
19020,CREDIT SUISSE LENDING  LLC,2-0004455073,,,,
19021,TRS BIRCH LLC,2-0004720940,,,,
19022,AMERICAN BANK MORTGAGE COMPANY,2-0004727417,,,,
19023,STOCK YARDS BANK & TRUST COMPA,3-0000000258,,,,
19024,THE CITIZENS STATE BANK OF TC,3-0000000884,,,,
19025,JEFERSON BANK AND TRUST CO,3-0000001071,,,,
19026,ARLINGTON STATE BANK,3-0000001391,,,,
19027,UBANK,3-0000001693,,,,
19028,LONGVIEW BANK,3-0000001786,,,,
19029,PATHWAY BANK,3-0000001992,,,,
19030,MAUCH CHUNK TC,3-0000002359,,,,
19031,PIONEER COMMUNITY BANK,3-0000002448,,,,
19032,FIRST FARMERS BANK AND TRUST C,3-0000002762,,,,
19033,FIRST FARMERS AND COMM BANK,3-0000004960,,,,
19034,PRIMESOUTH BANK - BLACKSHEAR,3-0000005694,,,,
19035,BANK OF OCEAN CITY,3-0000005867,,,,
19036,CALVIN B TAYLOR BANKING CO,3-0000005874,,,,
19037,MCNB BANK AND TRUST CO,3-0000006803,,,,
19038,FIRST COMMUNITY BANK OF MERCER,3-0000007609,,,,
19039,WAUCHULA STATE BANK,3-0000008021,,,,
19040,COMMUNITY STATE BANK OF SWI,3-0000008058,,,,
19041,SOUTH CENTRAL BANK OF MONROE,3-0000008133,,,,
19042,KAPLAN STATE BANK,3-0000008143,,,,
19043,UNB BANK,3-0000008393,,,,
19044,BANK OF ERATH,3-0000008532,,,,
19045,COMMERCIAL BANK TRUST CO,3-0000008660,,,,
19046,CITIZENS BANK OF CAPE VINCENT,3-0000008908,,,,
19047,THE BANK OF LAFAYETTE  GA,3-0000009245,,,,
19048,FIRST STATE BANK OF LE CENTER,3-0000009330,,,,
19049,FIRST STATE BANK OF ILLINONS,3-0000009632,,,,
19050,FIRST STATEBANK OF ROSEMOUNT,3-0000009769,,,,
19051,WOODFORD STATE BANK,3-0000010011,,,,
19052,FIRST STATE BANK MINNESOTA,3-0000010162,,,,
19053,FIRST ST BK OF CAMPBELL HILL,3-0000010799,,,,
19054,THE BANK OF CARBONDALE,3-0000010828,,,,
19055,MURPHY-WALL STATE BANK & TRUST,3-0000010860,,,,
19056,FNBC B&T,3-0000011306,,,,
19057,BANK OF HERRIN,3-0000011310,,,,
19058,VALLEY PREMIER BANK,3-0000011409,,,,
19059,BANK OF ABBEVILLE & TRUST COMP,3-0000011782,,,,
19060,DONA T CROFT,3-0000012079,,,,
19061,WEST POINT BANK  UPTON,3-0000012166,,,,
19062,HIGH POINT BANK & TRUST CO.,3-0000012267,,,,
19063,STATE BANK OF LINCOLN,3-0000012396,,,,
19064,PECOS COUNTY STATE BANK  THE,3-0000013006,,,,
19065,FIRST AND CITIZENS BANK,3-0000013011,,,,
19066,BANK OF MOUNT HOPE INC,3-0000013017,,,,
19067,CITIZENS STATE BANK OF NEW CAS,3-0000013107,,,,
19068,SOUTH SOUTH BANK,3-0000013425,,,,
19069,NORTHWAY BANK,3-0000014240,,,,
19070,UNITED CITIZENS B & T COMPANY,3-0000015249,,,,
19071,SECURITY BANK AND TRUST CO.,3-0000015324,,,,
19072,COMMERCE BANK TEXAS,3-0000015346,,,,
19073,STATE BANK OF DE KALB-MORTGAGE,3-0000015463,,,,
19074,STOCKMAN BANK,3-0000016191,,,,
19075,MINNWEST BANK,3-0000016958,,,,
19076,SIDNEY STATE BANK,3-0000017232,,,,
19077,SOUTH STORY BANK AND TRUST,3-0000017348,,,,
19078,PALMETTO STATE BANK,3-0000017563,,,,
19079,ANDROSCOGGIN SAVINGS BNK,3-0000017751,,,,
19080,VERMILION BANK & TRUST COMPANY,3-0000017841,,,,
19081,SKAGIT BANK,3-0000017874,,,,
19082,VINTAGE BANK KANSAS,3-0000017927,,,,
19083,SALISBURY BANK & TRUST,3-0000018467,,,,
19084,PEOPLES BK OF KANKAKEE COUNTY,3-0000018566,,,,
19085,FOUNDATION ONE BANK,3-0000018761,,,,
19086,FNB OF CENTRAL ALABAMA,3-0000019468,,,,
19087,BANK OF DONIPHAN,3-0000019515,,,,
19088,MT MCKINLEYBANK,3-0000019525,,,,
19089,BANK LEUMI-USA,3-0000019842,,,,
19090,KS STATEBANK,3-0000019899,,,,
19091,CENTURY BANK & TRUST COMPANY,3-0000019943,,,,
19092,BANK OF SAINT FRANCISVILLE,3-0000022739,,,,
19093,WILSHIRE BANK,3-0000023301,,,,
19094,BANCODO BRASIL AMERICAS,3-0000026725,,,,
19095,WEST TOWN BANK & TRUST,3-0000028151,,,,
19096,FIRST FEDERAL S&L OF PORT ANGE,3-0000028405,,,,
19097,WATERSTONE BANK,3-0000028513,,,,
19098,LINCOLN PARK SAVING BANK,3-0000028963,,,,
19099,NORTHEAST COMMUNUNITY BANK,3-0000029147,,,,
19100,ARMSTRONG CO. BLDG & LOAN ASSO,3-0000029471,,,,
19101,MBL BANK,3-0000029829,,,,
19102,AMERICAN COMMUNITY BANK OF IND,3-0000029878,,,,
19103,MONROE SAVINGS BANK,3-0000030103,,,,
19104,ABBEVILLE BUILDING & LOAN,3-0000030332,,,,
19105,SPRATT SAVINGS AND LOAN,3-0000030987,,,,
19106,GREATER STATE BANK,3-0000031762,,,,
19107,PROGRESSIVE SAVINGS BANK,3-0000032021,,,,
19108,GRAND SAVINGS BANK,3-0000032084,,,,
19109,SURETY BK,3-0000033026,,,,
19110,TALMER WEST BANK,3-0000033134,,,,
19111,TODAY'S BANK,3-0000033470,,,,
19112,ILLINOIS BANK & TRUST,3-0000034076,,,,
19113,CMNTY BK OAK PARK RIVER FOREST,3-0000034325,,,,
19114,FARMERS BUILDING & SAVINGS BAN,3-0000034711,,,,
19115,SOUTHERN ILLINOIS BANK,3-0000035229,,,,
19116,AMERICAN COMMUNITY BK & TRUST,3-0000035412,,,,
19117,SELECT BANK AND TRUST COMPANY,3-0000035465,,,,
19118,WILLAMETTE COMMUNITY BANK,3-0000057513,,,,
19119,CAPITAL PACIFIC BK,3-0000057562,,,,
19120,PROVIDENCE BANK & TRUST,3-0000057754,,,,
19121,COASTALSTATES  BANK,3-0000057756,,,,
19122,NATURE COAST BANK,3-0000057773,,,,
19123,CALIFORNIA BUSINESS BANK,3-0000058037,,,,
19124,ATLANTIC COMMUNITY BANK,3-0000058075,,,,
19125,AUSTIN CAPITAL BANK SSB,3-0000058082,,,,
19126,FOOTHILLS COMMUNITY BANK,3-0000058421,,,,
19127,BENEFICIAL STATE BANK,3-0000058490,,,,
19128,PEOPLEFRIST BANK,3-0000058597,,,,
19129,MRV BANKS,3-0000058619,,,,
19130,GREAT NATIONS BANK,3-0000058680,,,,
19131,TEXAS HILL COUNTRY BANK,3-0000058932,,,,
19132,MVB MORTGAGE,3-26-4030355,,,,
19133,BBMC MORTGAGE  LLC,3-27-0684906,BNC Mortgage Inc,123.0,910.0,83.46582339698992
19134,FRANKLIN FEDERAL MTG CTR  LLC,3-46-1261381,,,,
19135,HOMESALE MORTGAGE  LLC,3-46-2297312,Homestead Mortgage,601.0,6649.0,83.92429845592052
19136,GREATAMERICAN BANK,3-99-0010908,,,,
19137,HERRIN SECURITY BANK,3-99-0017793,,,,
19138,SHELL  COMMUNITY CREDIT UNION,5-0000000091,,,,
19139,TRIBORO POSTAL FEERAL CU,5-0000000119,,,,
19140,TREASURY DEPARTMENT FEDERAL CU,5-0000000162,,,,
19141,SOUTH FLORIDA EDUCATIONAL FEDE,5-0000000176,,,,
19142,DAYTON FIREFIGHTERS FEDERAL CR,5-0000000395,Dayton Firefighters Federal Credit Union,329.0,9503.0,86.22698961849392
19143,PO BOX 42,5-0000000430,,,,
19144,RAILS WEST FCU,5-0000000490,,,,
19145,NUTMEG STATE FINANCIAL C.U.,5-0000000855,,,,
19146,NEW MEXICO EDUCATORS FED CU,5-0000000948,,,,
19147,FORT BILLINGS FEDERAL CREDIT U,5-0000001167,,,,
19148,LOS ANGELES FEDERAL CR UN,5-0000001207,,,,
19149,PITTSBURGH CITY HALL EFCU,5-0000001239,,,,
19150,US# 1364 FEDERAL CREDIT UNION,5-0000001364,UT Federal Credit Union,1133.0,543.0,81.20440852497241
19151,EVANSVILLE TEACHERS FEDERAL CR,5-0000001682,,,,
19152,HAWAII STATE FEDERAL CREDIT UN,5-0000001718,Hawaii State Federal Credit Union,576.0,445.0,95.46400081496894
19153,INSPIRE FEDERAL CREDIT UNION,5-0000001759,,,,
19154,ALOHA PACIFIC FEDERAL CREDIT U,5-0000001845,,,,
19155,MAUI COUNTY FCU,5-0000001866,,,,
19156,GREATER ALLIANCE FEDERAL CREDI,5-0000002182,,,,
19157,BELLCO FCU,5-0000002531,,,,
19158,ABERDEEDN PROVING GROUND FCU,5-0000002540,,,,
19159,MAUI FCU,5-0000002562,,,,
19160,FIRST NEW ENGLAND FEDERAL CRED,5-0000002601,,,,
19161,POTLATCH NO 1 FEDERAL CREDIT U,5-0000002734,,,,
19162,UME CREDIT UNION,5-0000003945,USE CREDIT UNION,1132.0,609.0,85.30484055232253
19163,RIO GRANDE FEDERAL CU,5-0000003963,,,,
19164,GENDERATIONS COMMUNITY F.C.U.,5-0000004015,,,,
19165,SOUTHWEST MICHIGAN FEDERAL CU,5-0000004103,,,,
19166,MONTANA FEDERALCREDIT UNION,5-0000004164,,,,
19167,CHIEF FINANCIAL,5-0000004271,,,,
19168,ATLANTIC REGIONAL FCU,5-0000004281,,,,
19169,AMARILLO COMMUINITY FCU,5-0000005168,,,,
19170,MICHIGAN COLUMBUS,5-0000005554,,,,
19171,ROANOKE VALLEY COMMUNITY CU,5-0000005604,,,,
19172,HARTFORD MUNICIPAL EFCU,5-0000006733,,,,
19173,FINANCIAL TRUST FEDERAL CREDIT,5-0000006870,,,,
19174,UKRAINIAN SELFRELIANCE MFCU,5-0000008000,,,,
19175,ALASKA AIRLINES AEFCU,5-0000008100,,,,
19176,WESTEDGE FEDERAL CREDIT UNION,5-0000008113,,,,
19177,STRIP STEEL COMMUNITY FEDERAL,5-0000008418,,,,
19178,FIRST FINANCIAL OF MD FCU,5-0000008554,,,,
19179,ONE VISION FEDERAL CREDIT UNIO,5-0000009097,Visions Federal Credit Union,1182.0,4299.0,84.96140465194773
19180,BOX ELDER COUNTY FCU,5-0000009163,,,,
19181,VALOR CREDIT UNION,5-0000009198,VALLEY CREDIT UNION,1165.0,616.0,82.76274348727476
19182,KATAHDIN FCU,5-0000009348,,,,
19183,MERRIMACK VALLEY FEDERAL CU,5-0000010066,,,,
19184,PARK COMMUNITY CREDIT UNION,5-0000010197,Community Credit Union,294.0,656.0,84.55248572812876
19185,KAHULUI FEDERAL CREDIT UNION,5-0000010399,,,,
19186,NORTHERN FEDERAL CREDIT UNION,5-0000010578,First Northern Credit Union,453.0,5399.0,81.96586192095361
19187,EDUCATIONAL SYSTEMS F C U,5-0000010696,,,,
19188,KINETIC FEDERAL CREDIT UNION,5-0000010866,Kinecta Federal Credit Union,660.0,460.0,91.89913168936914
19189,SERVU FEDERAL CREDIT UNION,5-0000010933,ESL Federal Credit Union,361.0,573.0,82.6303567428287
19190,FIRST EAGLE FEDERAL CREDIT U,5-0000010958,,,,
19191,NASCOGA FEDERAL CREDIT UNION,5-0000011067,NASA Federal Credit Union,795.0,7993.0,91.29128755741411
19192,GROSSMONT SCHOOL FEDERAL CU,5-0000011099,,,,
19193,CELCO COMMUNITY FEDERAL CU,5-0000011254,,,,
19194,CY-FAIR FCU,5-0000011452,,,,
19195,RED RIVER FEDERAL CREDIT UNION,5-0000012082,River City Federal Credit Union,970.0,433.0,81.9147326459606
19196,COASTHILLS CREDIT UNION,5-0000012525,,,,
19197,WATFCU,5-0000013035,,,,
19198,CORE FEDERAL CREDIT UNION,5-0000013037,First Federal Credit Union,441.0,626.0,84.02650926218335
19199,SUSSEX COUNTY FEDERAL CREDIT U,5-0000013121,,,,
19200,FIRST ABILENE FCU,5-0000013290,,,,
19201,VANCE BLACWKELL,5-0000013492,,,,
19202,DIAMOND LAKES FEDERAL CREDIT U,5-0000013762,Diamond Valley Federal Credit Union,339.0,525.0,81.08764434389495
19203,SM FEDERAL CU,5-0000013941,,,,
19204,CLEV/BRAD CO TEACHERS FCU,5-0000014677,,,,
19205,REGIONAL FCU,5-0000015072,,,,
19206,DUGOOD FCU,5-0000015146,,,,
19207,BALTIMORE COUNTY EMPOYEES FCU,5-0000015394,,,,
19208,LAUNCH FEDERAL CU,5-0000015605,,,,
19209,GEOVISTA CREDIT UNION,5-0000016168,,,,
19210,THE COCA-COLA COMPANY FA FCU,5-0000017017,,,,
19211,WEST VIRGINIA FEDERAL CREDIT U,5-0000017057,,,,
19212,LINCOLN MAINE FEDERAL CRED UN,5-0000017362,,,,
19213,WAUNA CREDIT UNION,5-0000017990,,,,
19214,NORTHERN SKIES FCU,5-0000018204,,,,
19215,MONTGOMERYCOUNTY EMPLOYEES FCU,5-0000018917,,,,
19216,IBM SOUTHEAST EMP CREDIT UNION,5-0000019659,,,,
19217,ST AGNES FEDERAL CREDIT UNION,5-0000019668,GCS Federal Credit Union,494.0,462.0,80.96516371957514
19218,COVE FEDERAL CREDIT UNION,5-0000019879,First Federal Credit Union,441.0,626.0,83.55209023839043
19219,DOMINO FCU / NIKKI FOSTER,5-0000021383,,,,
19220,GREATER NILES COMMUNITY FED CU,5-0000022114,,,,
19221,AMERICAN PARTNERS FEDERAL CRED,5-0000022119,,,,
19222,SHARONVIEW FEDERAL CU,5-0000022458,,,,
19223,POLISH & SLAVIC FEDERAL CREDIT,5-0000022592,,,,
19224,SUNCOAST CREDIT UNION,5-0000023042,Suncoast Credit Union,1075.0,11128.0,100.0
19225,MSU FEDERL CREDIT UNION,5-0000023279,ESL Federal Credit Union,361.0,573.0,84.01250443679854
19226,SPIRE CREDIT UNION,5-0000024356,Spire Credit Union,1053.0,11137.0,100.0
19227,AFFINITY PLUS FCU,5-0000024362,,,,
19228,LEGACY COMMUNITY FCU,5-0000024421,,,,
19229,PIONEER VALLEY FEDERAL CREDIT,5-0000024443,,,,
19230,MILL CITY CREDIT UNION,5-0000024444,,,,
19231,SOUTH METRO FEDERAL CREDIT UNI,5-0000024482,,,,
19232,APPALACHAIN COMMUNITY FCU,5-0000024495,,,,
19233,BLACKSTONE RIVER FEDERAL CREDI,5-0000024523,,,,
19234,AMERICA'S FIRST FEDERAL CU,5-0000024534,,,,
19235,TOPLINE FCU,5-0000024568,,,,
19236,GREEN COUNTRY FED CREDIT UNION,5-0000024613,,,,
19237,GULF WINDS FEDERAL CREDIT,5-0000024702,Gulf Winds Federal Credit Union,543.0,582.0,88.68659896472145
19238,WASTACH PEAKS FEDERAL C U,5-0000024780,,,,
19239,PIONEER MUTUAL FEDERAL CU,5-0000024818,,,,
19240,TARRANT COUNTY'S CREDIT UNION,5-0000060051,,,,
19241,DULUTH TEACHERS CREIDT UNION,5-0000060207,,,,
19242,NORTH PARK COMMUNITY CREDIT UN,5-0000060251,,,,
19243,I H MISSISSIPPI VALLEY CREDIT,5-0000060337,,,,
19244,JOHNSONVILLE TVA EMPLOYEES CU,5-0000060345,,,,
19245,UNIV OF ILLINOIS EMPLOYEES CU,5-0000060583,,,,
19246,ACU OF TEXAS,5-0000060608,,,,
19247,VT STATE EMPLOYEES CU,5-0000060717,,,,
19248,CRANSTON MUNICIPAL EMPLOYEE CU,5-0000060780,,,,
19249,VALLEY CREIT UNION,5-0000060930,Valley First Credit Union,1168.0,753.0,95.90877684640193
19250,ALATRUST CREDIT UNION,5-0000060934,,,,
19251,PEOPLE DRIVEN CREDIT UNION,5-0000061068,People First Federal Credit Union,906.0,486.0,81.61900967134011
19252,UNITED BAY COMMUNITY CR. UN.,5-0000061186,,,,
19253,KALSEE,5-0000061219,,,,
19254,CORPUS CHRISTI CITY EMPL CU,5-0000061306,,,,
19255,MAINSTREET FEDERAL CREDIT UNIO,5-0000061332,,,,
19256,ADVIA CREDIT UNION,5-0000061503,,,,
19257,WE FLORIDA FINANCIAL,5-0000061525,,,,
19258,BIRMINGHAM BLOOMFIELD CR UN,5-0000061698,,,,
19259,RIO GRANDE VALLEY CREDIT UNION,5-0000061734,,,,
19260,MONROE COUNTY COMM CREDIT UNIO,5-0000061748,,,,
19261,TRI-POINTE COMMUITY C.U.,5-0000061813,,,,
19262,OUR CREDIT UNION,5-0000062028,Sound Credit Union,1036.0,681.0,83.59673302414876
19263,MUSICIANS' INTERGUILD CREDIT U,5-0000062092,,,,
19264,FEDCOM CU,5-0000062096,,,,
19265,DIVERSIFIED MEMBERS CREDIT UNI,5-0000062339,,,,
19266,UNITY CREDIT UNION,5-0000062362,Verity Credit Union,1176.0,547.0,81.87662276824302
19267,BRIDGE CREDIT UNION,5-0000062406,,,,
19268,ZEAL CREDIT UNION,5-0000062426,,,,
19269,ELECTRO SAVINGS CU,5-0000062590,,,,
19270,NSP CREDIT UNION,5-0000062733,Spire Credit Union,1053.0,11137.0,81.59477277751948
19271,DOCCU,5-0000062808,,,,
19272,PARTNERSHIP FINANCIAL CREDIT U,5-0000062854,,,,
19273,UNITED EDUCATORS CREDIT UNION,5-0000062964,Educators Credit Union,370.0,686.0,81.80771529810436
19274,IDEAL CREDIT UNION,5-0000062978,First Federal Credit Union,441.0,626.0,84.75821509396616
19275,HONOR CU,5-0000063004,,,,
19276,THE LOCAL CREDIT UNON,5-0000063342,Global Credit Union,518.0,737.0,85.0706790848788
19277,GOETZ CREDIT UNION,5-0000063606,,,,
19278,TRADESMEN COMMUNITY CREDIT UNI,5-0000064361,,,,
19279,VUE COMMUNITY CREDIT UNION,5-0000064408,Community Credit Union,294.0,656.0,87.12742637477638
19280,RIVERLAND FEDERAL CREDIT UNION,5-0000064534,Kirtland Federal Credit Union,662.0,4282.0,86.62885061974649
19281,NCUA,5-0000064884,,,,
19282,PEGASUS COMMUNITY CREDIT UNION,5-0000064972,,,,
19283,NORTHERN COLORADO CREDIT UNION,5-0000065775,,,,
19284,ARCHER COOP CREDIT UNION,5-0000066270,,,,
19285,AURORA CREDIT UNION,5-0000066408,,,,
19286,VALLEY COMMUNITIES C U,5-0000066430,,,,
19287,PROSPERA CU,5-0000066652,,,,
19288,NNMECU,5-0000066970,,,,
19289,BLACKHAWK COMMUNITY CREDIT UN,5-0000066998,,,,
19290,PACIFIC HORIZON CREDIT UNION,5-0000067147,Pacific Marine Credit Union,893.0,495.0,84.59694012586004
19291,PREMIER SOURCE CREDIT UNION,5-0000067746,Premier America Credit Union,927.0,758.0,80.15314755659034
19292,CAPITOL CREDIT UNION - BURNET,5-0000067865,Capital Credit Union,230.0,610.0,80.48201044930714
19293,NAVEO CREDIT UNION,5-0000068046,,,,
19294,HOMEFIELD CREDIT UNION,5-0000068057,,,,
19295,ESCU,5-0000068148,,,,
19296,SNO FALLS CREDIT UNION,5-0000068293,,,,
19297,SEATTLE METROPOLITAN C. U.,5-0000068315,,,,
19298,UNITED COMMUNITY CU,5-0000068369,,,,
19299,PEOPLESCHOICECREDIT UNION,5-0000068442,,,,
19300,CANYON STATE C.U.,5-0000068502,,,,
19301,GENERAL ELECTRIC,5-0000068574,GE General Electric Co,495.0,5131.0,88.81123129728542
19302,MIDFLORIDA  CREDIT UNION,5-0000068600,,,,
19303,CENTRAL MINNESOTA CREDIT UNION,5-0000068604,,,,
19304,MOBILITY CREDIT UNION,5-0000068606,,,,
19305,GENFED FINANCIAL SERVICES CU,5-0000068611,,,,
19306,SUNTIDE CREDIT UNION,5-0000068626,,,,
19307,NUPATH COMMUNITY CREDIT UNION,5-0000068630,Dupaco Community Credit Union,351.0,663.0,88.13435836412573
19308,FIVE POINT CREDIT UNION,5-0000068643,,,,
19309,OREGON STATE CREDIT UNION,5-0000068656,,,,
19310,TOWPATH CREDIT UNON,5-0000096658,,,,
19311,DEBORAH PEETZ,5-0000096699,,,,
19312,AURGROUP FINANCIAL CREDIT UN,5-0000096761,,,,
19313,CENTRAL STAR FINANCIAL SOL LLC,5-27-4387032,,,,
19314,GREATER NEVADA MORTGAGE,5-88-0500878,,,,
19315,RESIDENTIAL MTG SVC  INC.,7-01-0464609,,,,
19316,AMERICAN HOME FREE MORTGAGE,7-03-0612163,AMERICAN HOME MORTGAGE CORP,32.0,899.0,88.45105350875598
19317,MORTGAGE EQUITY PARTNERS,7-04-4354554,,,,
19318,EAST COAST CAPITAL CORP,7-11-3468642,,,,
19319,CALIBER HOME LOANS,7-13-6131491,Caliber Home Loans Inc,218.0,4556.0,100.0
19320,PRIMARY CAPITAL MORTGAGE  LLC,7-1461700004,,,,
19321,HOMESITE MORTGAGE  LLC,7-20-0976388,Homestead Mortgage,601.0,6649.0,87.70316655404727
19322,UNITED SOUTHWEST MORTGAGE CORP,7-20-1255434,,,,
19323,INTGRITY FIRST FINANCIAL GROUP,7-20-5239910,Integrity First Financial Group,633.0,11342.0,95.87500593919064
19324,JET DIRECT FUNDING CORP.,7-20-5614029,,,,
19325,CLM MORTGAGE  LLC,7-20-5913596,First CA Mortgage Co,430.0,3698.0,81.8283310885219
19326,CITADEL SERVICING CORPORATION,7-20-8006279,,,,
19327,DITECH MORTGAGE CORP,7-20-8009003,,,,
19328,PERFORMANCE EQUITY PARTNERS,7-20-8552989,,,,
19329,OVM FINANCIAL  INC.,7-2140700008,,,,
19330,GLENDENNING MORTGAGE CORPORATI,7-22-2999585,,,,
19331,MILLNEIUM HOME MORTGAGE  LLC,7-22-3537421,,,,
19332,ABSOLUTE HOME MORTGAGE CORPORA,7-22-3603829,,,,
19333,CARDINAL FINANCIAL COMPANY  LP,7-23-2470039,Cardinal Financial Co LP,235.0,10558.0,98.33290041537272
19334,AGCHOICE FARM CREDIT  ACA,7-23-2983299,,,,
19335,PLANET HOME LENDING  LLC,7-26-0362771,,,,
19336,FC LENDING  LTD.,7-26-0399209,,,,
19337,KONDAUR CAPITAL CORP,7-26-0423240,,,,
19338,FAIRWAY ASSET CORPORATION,7-26-2195788,,,,
19339,MATTAMY HOME FUNDING  LLC,7-26-2597540,,,,
19340,RUSHMORE LOAN MANAGEMENT SRV,7-26-3416474,,,,
19341,THE FLORIDA MORTGAGE FIRM,7-26-3778759,,,,
19342,MDE HOME LOANS  LLC,7-26-4221599,,,,
19343,U S WIDE FINANCIAL  LLC,7-26-4558390,,,,
19344,BLG HOLDINGS  INC. DBA SIMPLE,7-27-1970388,,,,
19345,ADVISA MORTGAGE SERVICES  LTD.,7-27-2114578,,,,
19346,PILLAR MULTIFAMILY LLC,7-27-2767591,,,,
19347,AS IS LENDING INCORPORATED,7-27-3064521,,,,
19348,CRITERION MORTGAGE SERVICES  L,7-27-3546086,,,,
19349,ANGEL OAK HOME LOANS LLC,7-27-3863726,,,,
19350,LAKEVIEW LOAN SERVICING  LLC,7-27-4023565,,,,
19351,THE HOME LENDING GROUP  LLC,7-27-4588183,,,,
19352,LPMC  LLC DBA LANDMARK PROFESS,7-27-4626537,,,,
19353,SAINT CHARLES MORTGAGE LLC,7-27-5441310,,,,
19354,MORTGAGE MAKERS,7-37-1273743,MORTGAGE MARKET INC,723.0,856.0,87.35227485068678
19355,RB MORTGAGE LLC,7-37-1655726,,,,
19356,AMERIHOME MORTGAGE COMPANY  LL,7-38-2799035,,,,
19357,NORTHERN MORTGAGE SERVICES  IN,7-38-3305907,,,,
19358,GOLD STAR FINANCIAL GROUP,7-38-3564305,,,,
19359,MCGLONE MORTGAGE COMPANY  INC.,7-39-1981638,,,,
19360,ACCESS CAPITAL FUNDING  LLC,7-43-1779519,,,,
19361,THOMPSON KANE & COMPANY  LLC,7-45-4156623,,,,
19362,SHELTER LENDING SERVICES  LLC,7-46-0972768,,,,
19363,5 ARCH FUNDING CORP,7-46-1607493,,,,
19364,SYNERGY ONE LENDING  INC.,7-46-1728831,,,,
19365,HOME COMMUNITY MORTGAGE LLC,7-46-1868641,,,,
